team,avg_lap_time,latitude,longitude,circuitType,precipitation,windspeed,temp,race_condition
AlphaTauri,88.4161,41.57,2.26111,Race circuit,0.0,4.9,66.0,Dry
Alfa Romeo,88.41290000000001,41.57,2.26111,Race circuit,0.0,4.9,66.0,Dry
Haas F1 Team,89.4695,41.57,2.26111,Race circuit,0.0,4.9,66.0,Dry
Williams,89.38579999999997,41.57,2.26111,Race circuit,0.0,4.9,66.0,Dry
Red Bull,79.35572727272725,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Mercedes,79.12100000000001,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Ferrari,78.716,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
McLaren,80.7930909090909,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
AlphaTauri,81.37572727272727,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Aston Martin,81.1987,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Alfa Romeo,81.76239999999999,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Alpine F1 Team,82.35709999999999,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Williams,83.38459999999999,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Haas F1 Team,83.95400000000001,43.7347,7.42056,Street circuit,0.059,5.6,59.2,Wet
Ferrari,109.644,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Mercedes,109.9051818181818,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Red Bull,109.15027272727274,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
AlphaTauri,110.2382,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Alpine F1 Team,114.34325000000001,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Aston Martin,111.77020000000002,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
McLaren,111.67849999999999,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Alfa Romeo,114.63720000000004,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Williams,115.25230000000002,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Haas F1 Team,113.94640000000001,40.3725,49.8533,Street circuit,0.0,15.2,71.2,Dry
Mercedes,100.9526,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Red Bull,101.479,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Ferrari,102.75649999999999,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
AlphaTauri,103.78119999999998,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Alpine F1 Team,103.67999999999999,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
McLaren,103.52439999999999,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Aston Martin,104.25160000000001,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Alfa Romeo,104.3739,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Williams,105.34769999999999,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Haas F1 Team,106.26820000000001,43.2506,5.79167,Race circuit,0.0,8.9,73.8,Dry
Red Bull,70.962,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Mercedes,71.34372727272728,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
McLaren,72.38981818181819,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Aston Martin,73.3033,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Alpine F1 Team,73.62870000000001,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Williams,79.2357,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
AlphaTauri,82.0055,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Ferrari,75.584,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Alfa Romeo,74.3004,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Haas F1 Team,74.80040000000001,47.2197,14.7647,Race circuit,0.0,3.6,65.8,Dry
Red Bull,90.06327272727273,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
McLaren,90.26918181818182,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Mercedes,88.28483333333334,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
AlphaTauri,90.45499999999998,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Aston Martin,92.6965,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Ferrari,93.26180000000001,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Alfa Romeo,93.7162,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Williams,93.50970000000001,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Alpine F1 Team,93.6142,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Haas F1 Team,93.9573,47.2197,14.7647,Race circuit,0.091,4.0,64.6,Wet
Ferrari,511.1719090909092,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Mercedes,476.3041666666666,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
McLaren,476.61483333333337,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Aston Martin,555.3213,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Alpine F1 Team,554.0985,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Alfa Romeo,554.5310000000001,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
AlphaTauri,554.9375000000001,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Williams,555.1501,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Haas F1 Team,555.739,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Red Bull,555.0744,52.0786,-1.01694,Race circuit,0.0,4.9,70.3,Dry
Mercedes,365.0905,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Alpine F1 Team,323.23092857142854,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Aston Martin,322.654,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Ferrari,323.8298571428572,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
AlphaTauri,342.6364615384616,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Williams,323.9141428571428,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Red Bull,324.81357142857144,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Alfa Romeo,343.09699999999987,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Haas F1 Team,416.90059999999994,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
McLaren,289.0196666666667,47.5789,19.2486,Race circuit,0.0,5.6,76.1,Dry
Red Bull,226.1735,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Williams,215.81099999999998,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Mercedes,219.57850000000002,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
McLaren,222.874,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Aston Martin,227.86450000000002,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
AlphaTauri,226.324,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Alpine F1 Team,223.15550000000002,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Ferrari,221.458,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Alfa Romeo,237.17950000000002,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Haas F1 Team,237.821,50.4372,5.97139,Race circuit,0.177,7.2,54.1,Wet
Red Bull,78.3765,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
Mercedes,76.2034,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
AlphaTauri,78.92260000000002,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
Ferrari,78.46340000000001,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
Alpine F1 Team,79.23740000000001,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
McLaren,79.8451,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
Alfa Romeo,80.33800000000001,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
Williams,80.8345,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
Aston Martin,80.3296,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
Haas F1 Team,85.47340000000001,52.3888,4.54092,Street circuit,0.0,10.5,60.3,Dry
McLaren,89.27758333333333,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Red Bull,90.02891666666665,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Mercedes,91.62836363636363,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Ferrari,90.55333333333333,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Aston Martin,92.8247,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Alpine F1 Team,92.8108,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Williams,93.6879,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Alfa Romeo,98.4331,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Haas F1 Team,95.13349999999998,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
AlphaTauri,106.783,45.6156,9.28111,Race circuit,0.012,2.9,73.4,Damp
Ferrari,103.56379999999999,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
McLaren,103.0646,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Williams,104.946,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Aston Martin,104.3661,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Alpine F1 Team,104.5874,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Mercedes,104.69109999999998,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Red Bull,104.83309999999999,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Alfa Romeo,105.74959999999999,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Haas F1 Team,106.6001,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
AlphaTauri,106.05160000000001,43.4057,39.9578,Race circuit,3.031,8.5,55.8,Wet
Mercedes,96.2442,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Red Bull,95.4668,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Ferrari,97.5192,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
AlphaTauri,97.078,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
McLaren,98.56709999999998,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Aston Martin,97.8525,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Alpine F1 Team,99.50999999999999,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Alfa Romeo,99.2519,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Williams,100.47459999999998,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Haas F1 Team,100.9436,40.9517,29.405,Race circuit,0.287,6.7,71.2,Wet
Mercedes,103.6857,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Red Bull,101.90100000000001,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Ferrari,103.91119999999998,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
McLaren,104.2403,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
AlphaTauri,105.41950000000001,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Alfa Romeo,106.3761,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Alpine F1 Team,110.26230000000001,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Williams,107.3205,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Aston Martin,107.18739999999998,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Haas F1 Team,109.872,30.1328,-97.6411,Race circuit,0.0,9.6,76.3,Dry
Red Bull,109.23449999999998,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Mercedes,113.17518181818178,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
AlphaTauri,109.86066666666666,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Ferrari,110.18683333333335,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Alfa Romeo,110.73991666666666,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Aston Martin,113.74518181818183,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Williams,113.59645454545453,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Haas F1 Team,116.73240000000001,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Alpine F1 Team,116.78339999999999,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
McLaren,117.30730000000001,19.4042,-99.0907,Race circuit,0.0,5.8,58.5,Dry
Red Bull,75.52099999999999,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Mercedes,76.4624,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Ferrari,77.1757,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Aston Martin,78.17920000000001,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
AlphaTauri,83.2888,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
McLaren,84.72810000000001,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Alpine F1 Team,78.14759999999998,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Alfa Romeo,79.5661,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Haas F1 Team,79.6777,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Williams,80.0314,-23.7036,-46.6997,Race circuit,0.0,10.7,58.8,Dry
Mercedes,92.03,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Alpine F1 Team,92.13799999999999,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
AlphaTauri,92.76649999999998,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Red Bull,92.1029,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
McLaren,93.3524,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Ferrari,93.35720000000002,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Aston Martin,94.13029999999999,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Alfa Romeo,94.0451,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Williams,94.7335,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Haas F1 Team,95.5721,25.49,51.4542,Race circuit,0.0,5.8,74.5,Dry
Mercedes,94.1944,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Red Bull,95.0664,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Ferrari,96.6035,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
McLaren,96.83509999999998,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Alpine F1 Team,97.17,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
AlphaTauri,97.64580000000001,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Alfa Romeo,98.02329999999998,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Aston Martin,99.061,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Williams,99.9244,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Haas F1 Team,100.1233,21.6319,39.1044,Street circuit,0.0,4.3,81.1,Dry
Mercedes,90.58345454545453,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Red Bull,89.75891666666666,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Ferrari,91.42754545454545,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
McLaren,92.05618181818183,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
AlphaTauri,92.6865,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Alpine F1 Team,92.8028,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Alfa Romeo,93.9067,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Aston Martin,93.9733,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Williams,94.8013,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Haas F1 Team,94.76,24.4672,54.6031,Race circuit,0.0,5.6,72.9,Dry
Ferrari,98.8808,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Red Bull,99.3076,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Mercedes,99.91239999999998,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Haas F1 Team,101.68679999999998,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
AlphaTauri,101.5578,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Alpine F1 Team,101.3595,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Williams,103.1002,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Alfa Romeo,102.8441,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Aston Martin,103.10830000000001,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
McLaren,103.68469999999999,26.0325,50.5106,Race circuit,0.0,16.1,65.7,Dry
Red Bull,95.11016666666666,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Ferrari,95.53508333333333,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Alpine F1 Team,97.25558333333333,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Mercedes,98.07527272727272,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Alfa Romeo,98.60809090909092,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Haas F1 Team,97.94733333333333,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
AlphaTauri,98.40583333333332,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
McLaren,99.1285,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Aston Martin,99.53529999999999,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Williams,100.1029,21.6319,39.1044,Street circuit,0.0,16.6,73.4,Dry
Ferrari,113.115,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Red Bull,115.61775,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Mercedes,113.63781818181819,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
McLaren,111.976,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Alpine F1 Team,112.9547,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
AlphaTauri,113.30080000000001,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Alfa Romeo,113.92910000000002,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Haas F1 Team,114.11179999999999,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Aston Martin,115.03689999999999,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Williams,115.04400000000001,-37.8497,144.968,Street circuit,0.0,5.4,68.7,Dry
Red Bull,120.71483333333333,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
McLaren,125.06745454545454,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Ferrari,121.32816666666666,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Haas F1 Team,125.28372727272728,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Mercedes,128.40160000000003,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Alfa Romeo,128.83939999999998,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Alpine F1 Team,129.0094,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Aston Martin,128.52579999999998,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
AlphaTauri,128.7884,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Williams,129.33409999999998,44.3439,11.7167,Race circuit,0.012,6.3,58.3,Damp
Ferrari,95.1607,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Red Bull,95.40220000000002,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Alfa Romeo,97.3554,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
AlphaTauri,97.3956,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Alpine F1 Team,98.10560000000001,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Mercedes,97.6486,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
McLaren,97.89970000000001,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Haas F1 Team,97.98829999999998,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Williams,99.0603,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Aston Martin,100.5035,25.9581,-80.2389,Street circuit,0.071,11.9,82.4,Wet
Ferrari,88.50989999999999,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Red Bull,88.4961,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Mercedes,93.88220000000001,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Haas F1 Team,96.61679999999998,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Alfa Romeo,91.1847,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
McLaren,91.12219999999999,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Alpine F1 Team,91.28089999999999,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
AlphaTauri,91.48330000000001,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Aston Martin,92.0101,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Williams,92.7125,41.57,2.26111,Race circuit,0.0,5.1,77.0,Dry
Ferrari,120.5821,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Red Bull,121.26750000000001,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
McLaren,123.76640000000002,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Mercedes,122.63559999999998,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Alpine F1 Team,123.5551,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Aston Martin,127.25629999999998,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
AlphaTauri,126.8133,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Alfa Romeo,125.5276,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Haas F1 Team,127.2444,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Williams,129.4169,43.7347,7.42056,Street circuit,0.012,3.8,73.2,Damp
Red Bull,109.1555,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Ferrari,109.73670000000001,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Mercedes,111.1846,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
AlphaTauri,111.7692,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Aston Martin,113.37729999999999,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Alpine F1 Team,112.9759,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
McLaren,112.8874,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Alfa Romeo,114.11719999999998,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Williams,117.5848,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Haas F1 Team,114.56510000000003,40.3725,49.8533,Street circuit,0.0,9.8,71.1,Dry
Red Bull,80.9178,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Alpine F1 Team,80.93740000000001,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Ferrari,81.57249999999998,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Mercedes,80.89609999999999,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Haas F1 Team,81.59629999999999,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
McLaren,82.4615,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Alfa Romeo,82.31609999999999,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Williams,83.25550000000001,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Aston Martin,84.6376,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
AlphaTauri,85.0309,45.5,-73.5228,Street circuit,0.079,4.3,52.9,Wet
Red Bull,677.2524545454545,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Ferrari,628.1638333333334,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Mercedes,629.2524999999999,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Alpine F1 Team,630.0028333333335,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
McLaren,629.9703333333333,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Williams,630.3271666666667,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Alfa Romeo,630.4188333333334,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
AlphaTauri,630.0479166666667,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Haas F1 Team,630.7463333333334,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Aston Martin,679.3540909090909,52.0786,-1.01694,Race circuit,0.0,11.2,57.7,Dry
Red Bull,77.3715,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Ferrari,71.1251,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Mercedes,72.5924,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Alpine F1 Team,73.391,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Haas F1 Team,72.65029999999999,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
McLaren,73.37120000000002,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Aston Martin,73.99069999999999,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
AlphaTauri,73.8273,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Williams,74.01590000000002,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Alfa Romeo,74.30620000000002,47.2197,14.7647,Race circuit,0.0,4.3,60.1,Dry
Ferrari,101.36679999999998,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Red Bull,100.169,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Mercedes,100.86600000000001,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Alpine F1 Team,101.9401,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
McLaren,102.10239999999999,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Aston Martin,102.71199999999999,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Williams,103.81469999999999,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Haas F1 Team,103.25430000000001,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
AlphaTauri,104.3885,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Alfa Romeo,104.18619999999999,43.2506,5.79167,Race circuit,0.0,8.1,79.9,Dry
Mercedes,92.4292,47.5789,19.2486,Race circuit,0.169,9.2,72.1,Wet
